SIC_Industry,ComparerSubIndustry,Similarity__GS__,Similarity__TF__,Combo_Similarity
"Trucking, except local","Beef cattle, except feedlots",0.13924764,0.0,0.06962382048368454
"Trucking, except local",Truck and bus bodies,0.11598024,0.0,0.057990118861198425
"Trucking, except local",Freight trans. on the Great Lakes,0.10949463,0.0,0.054747313261032104
"Trucking, except local",Deep sea foreign trans. of freight,0.10748226,0.0,0.053741130977869034
"Trucking, except local","Water transportation services, nec",0.10521383,0.0,0.052606914192438126
"Trucking, except local","Railroads, line-haul operating",0.10346524,0.0,0.0517326183617115
"Trucking, except local",Deep sea domestic trans. of freight,0.10307338,0.0,0.051536690443754196
"Trucking, except local",Rental of railroad cars,0.09799556,0.0,0.048997778445482254
"Trucking, except local",Railroad property lessors,0.09685241,0.0,0.048426203429698944
"Trucking, except local",Towing and tugboat service,0.08971641,0.0,0.04485820606350899
"Trucking, except local",Civic and social associations,0.08755084,0.0,0.043775420635938644
"Trucking, except local","Truck rental and leasing, no drivers",0.08452234,0.0,0.042261168360710144
"Trucking, except local","Water passenger transportation, nec",0.08337849,0.0,0.04168924316763878
"Trucking, except local","Regulation, admin. of transportation",0.080107555,0.0,0.040053777396678925
"Trucking, except local",State commercial banks,0.07375876,0.0,0.03687937930226326
"Trucking, except local","Air transportation, nonscheduled",0.07295991,0.0,0.03647995367646217
"Trucking, except local","Air transportation, scheduled",0.07295991,0.0,0.03647995367646217
"Trucking, except local",Urban and community development,0.06624074,0.0,0.03312037140130997
"Trucking, except local",State credit unions,0.059682984,0.0,0.02984149195253849
"Trucking, except local",Intercity & rural bus transportation,0.05332509,0.0,0.026662545278668404
"Trusts, nec","Trusts, nec",1.0,1.0,1.0
"Trusts, nec",Real estate investment trusts,0.5014856,0.49219653010368347,0.49684105813503265
"Trusts, nec",Nondeposit trust facilities,0.25309914,0.7270060777664185,0.49005261063575745
"Trusts, nec","Educational, religious, etc. trusts",0.46838742,0.4352090060710907,0.451798215508461
"Trusts, nec","Holding companies, nec",0.0,0.44169288873672485,0.22084644436836243
"Trusts, nec",Facilities support services,0.0,0.43826669454574585,0.21913334727287292
"Trusts, nec",Security systems services,0.0,0.43386557698249817,0.21693278849124908
"Trusts, nec",National security,0.0,0.43386557698249817,0.21693278849124908
"Trusts, nec",Public relations services,0.0,0.4180462062358856,0.2090231031179428
"Trusts, nec",Surety insurance,0.0,0.3821135461330414,0.1910567730665207
Turbines and turbine generator sets,Turbines and turbine generator sets,0.99999994,1.0,0.9999999701976776
Turbines and turbine generator sets,Motors and generators,0.2988156,0.5663224458694458,0.4325690269470215
Turbines and turbine generator sets,Blast furnaces and steel mills,0.0,0.4302119016647339,0.21510595083236694
Turbines and turbine generator sets,Aircraft engines and engine parts,0.0,0.41402414441108704,0.20701207220554352
Turbines and turbine generator sets,Rolling mill machinery,0.0,0.3775255084037781,0.18876275420188904
Turbines and turbine generator sets,"Carburetors, pistons, rings, valves",0.0,0.3620526194572449,0.18102630972862244
Turbines and turbine generator sets,"Aircraft parts and equipment, nec",0.0,0.3457230031490326,0.1728615015745163
Turbines and turbine generator sets,"Hoists, cranes, and monorails",0.0,0.34369489550590515,0.17184744775295258
Turbines and turbine generator sets,Coal and other minerals and ores,0.0,0.3395833969116211,0.16979169845581055
Turbines and turbine generator sets,Saw blades and handsaws,0.0,0.33046287298202515,0.16523143649101257
Turbines and turbine generator sets,"Electrical equipment & supplies, nec",0.10075689,0.0,0.05037844553589821
Turbines and turbine generator sets,Air and gas compressors,0.09753245,0.0,0.04876622557640076
Turbines and turbine generator sets,Fluid power pumps and motors,0.09724787,0.0,0.048623934388160706
Turbines and turbine generator sets,Electrical work,0.0765235,0.0,0.03826174885034561
Turbines and turbine generator sets,"Electrical repair shops, nec",0.07601953,0.0,0.03800976648926735
Turbines and turbine generator sets,Electrical apparatus and equipment,0.0702682,0.0,0.035134099423885345
Turbines and turbine generator sets,"Transformers, except electronic",0.069949105,0.0,0.03497455269098282
Turbines and turbine generator sets,Instruments to measure electricity,0.06317328,0.0,0.03158663958311081
Turbines and turbine generator sets,Engine electrical equipment,0.061822027,0.0,0.03091101348400116
Turbines and turbine generator sets,"Electrical industrial apparatus, nec",0.060557026,0.0,0.030278513208031654
Turbines and turbine generator sets,Electronic coils and transformers,0.05890536,0.0,0.029452679678797722
Turbines and turbine generator sets,Porcelain electrical supplies,0.05773042,0.0,0.028865210711956024
Turbines and turbine generator sets,Pumps and pumping equipment,0.04920294,0.0,0.024601470679044724
Turbines and turbine generator sets,Measuring and dispensing pumps,0.047635943,0.0,0.023817971348762512
Turbines and turbine generator sets,"Electrical appliances, TV & radios",0.042517036,0.0,0.02125851809978485
Turkeys and turkey eggs,Turkeys and turkey eggs,1.0,1.0,1.0
Turkeys and turkey eggs,Chicken eggs,0.6275513,0.5303396582603455,0.5789454877376556
Turkeys and turkey eggs,"Poultry and eggs, nec",0.52633226,0.5862662196159363,0.556299239397049
Turkeys and turkey eggs,Meats and meat products,0.34007454,0.32357510924339294,0.33182482421398163
Turkeys and turkey eggs,"Broiler, fryer, and roaster chickens",0.19930488,0.4399303197860718,0.3196175992488861
Turkeys and turkey eggs,Poultry and poultry products,0.119876936,0.4609922766685486,0.2904346063733101
Turkeys and turkey eggs,Poultry hatcheries,0.07962337,0.4414202570915222,0.2605218142271042
Turkeys and turkey eggs,Poultry slaughtering and processing,0.05909148,0.3715367913246155,0.2153141349554062
Turkeys and turkey eggs,Salted and roasted nuts and seeds,0.0,0.31896811723709106,0.15948405861854553
Turkeys and turkey eggs,Fish hatcheries and preserves,0.0,0.3109424412250519,0.15547122061252594
Turkeys and turkey eggs,Meat packing plants,0.21258512,0.0,0.10629256069660187
Turkeys and turkey eggs,Meat and fish markets,0.20736447,0.0,0.10368223488330841
Turkeys and turkey eggs,Hogs,0.14488155,0.0,0.07244077324867249
Turkeys and turkey eggs,Sausages and other prepared meats,0.13305973,0.0,0.06652986258268356
Turkeys and turkey eggs,Fur-bearing animals and rabbits,0.12168382,0.0,0.06084191054105759
Turkeys and turkey eggs,Sheep and goats,0.06771175,0.0,0.033855874091386795
Turkeys and turkey eggs,Irish potatoes,0.062829964,0.0,0.03141498193144798
Typesetting,Typesetting,1.0,1.0,1.0
Typesetting,"Commercial printing, nec",0.33889735,0.4239368140697479,0.38141708076000214
Typesetting,Book printing,0.22011687,0.4461459517478943,0.33313141018152237
Typesetting,Miscellaneous publishing,0.21093841,0.4114736318588257,0.31120602041482925
Typesetting,Printing and writing paper,0.16631316,0.4397764801979065,0.303044818341732
Typesetting,Paper mills,0.0,0.42874085903167725,0.21437042951583862
Typesetting,Book stores,0.0,0.4104313850402832,0.2052156925201416
Typesetting,Periodicals,0.0,0.4041474461555481,0.20207372307777405
Typesetting,"Converted paper products, nec",0.0,0.38460153341293335,0.19230076670646667
Typesetting,Die-cut paper and board,0.0,0.36460158228874207,0.18230079114437103
Typesetting,"Commercial printing, gravure",0.32658154,0.0,0.16329076886177063
Typesetting,"Commercial printing, lithographic",0.3152302,0.0,0.15761509537696838
Typesetting,Platemaking services,0.20139416,0.0,0.10069707781076431
Typesetting,Bookbinding and related work,0.20001914,0.0,0.10000956803560257
Typesetting,Printing ink,0.18052296,0.0,0.09026148170232773
Typesetting,Printing trades machinery,0.17922045,0.0,0.08961022645235062
Typesetting,Book publishing,0.15409581,0.0,0.0770479068160057
Typesetting,Photocopying & duplicating services,0.12507938,0.0,0.06253968924283981
Typesetting,Printed circuit boards,0.12086103,0.0,0.06043051555752754
U.S. Postal Service,U.S. Postal Service,1.0,1.0,1.0
U.S. Postal Service,Air courier services,0.1277791,0.5129549503326416,0.3203670233488083
U.S. Postal Service,Direct mail advertising services,0.16602291,0.39409035444259644,0.2800566330552101
U.S. Postal Service,Envelopes,0.0,0.45123326778411865,0.22561663389205933
U.S. Postal Service,Greeting cards,0.0,0.39837926626205444,0.19918963313102722
U.S. Postal Service,Home health care services,0.0,0.39487314224243164,0.19743657112121582
U.S. Postal Service,Religious organizations,0.0,0.3720150589942932,0.1860075294971466
U.S. Postal Service,"Commercial banks, nec",0.0,0.36811619997024536,0.18405809998512268
U.S. Postal Service,National commercial banks,0.0,0.36811619997024536,0.18405809998512268
U.S. Postal Service,Executive offices,0.0,0.365121066570282,0.182560533285141
U.S. Postal Service,Service establishment equipment,0.2105746,0.0,0.10528729856014252
U.S. Postal Service,Refrigeration service and repair,0.20493151,0.0,0.10246575623750687
U.S. Postal Service,Metals service centers and offices,0.20106909,0.0,0.10053454339504242
U.S. Postal Service,"Service industry machinery, nec",0.20073193,0.0,0.10036596655845642
U.S. Postal Service,Bus terminal and service facilities,0.19111444,0.0,0.09555722028017044
U.S. Postal Service,Industrial & personal service paper,0.18827702,0.0,0.09413851052522659
U.S. Postal Service,Gasoline service stations,0.17413105,0.0,0.08706552535295486
U.S. Postal Service,Hospital and medical service plans,0.17130277,0.0,0.08565138280391693
U.S. Postal Service,Local bus charter service,0.16337062,0.0,0.08168531209230423
U.S. Postal Service,Towing and tugboat service,0.16039622,0.0,0.08019810914993286
U.S. Postal Service,Funeral service and crematories,0.16039622,0.0,0.08019810914993286
U.S. Postal Service,"Insurance agents, brokers, & service",0.15811595,0.0,0.079057976603508
U.S. Postal Service,"Bus charter service, except local",0.15251662,0.0,0.07625830918550491
U.S. Postal Service,"Courier services, except by air",0.11404697,0.0,0.057023484259843826
U.S. Postal Service,Telegraph & other communications,0.060282495,0.0,0.030141247436404228
U.S. Postal Service,Telephone and telegraph apparatus,0.046372492,0.0,0.023186245933175087
Unsupported plastics film & sheet,Unsupported plastics film & sheet,1.0,1.0,1.0
Unsupported plastics film & sheet,Unsupported plastics profile shapes,0.42245126,0.6296447515487671,0.5260480046272278
Unsupported plastics film & sheet,Laminated plastics plate & sheet,0.4151422,0.609601616859436,0.5123719125986099
Unsupported plastics film & sheet,"Plastics products, nec",0.37625358,0.5091134309768677,0.44268350303173065
Unsupported plastics film & sheet,Plastics materials and resins,0.2603037,0.50868159532547,0.3844926506280899
Unsupported plastics film & sheet,"Bags: plastics, laminated, & coated",0.20137477,0.5625708103179932,0.3819727897644043
Unsupported plastics film & sheet,Plastics foam products,0.20029424,0.500433087348938,0.35036366432905197
Unsupported plastics film & sheet,Plastics bottles,0.20029424,0.49034401774406433,0.34531912952661514
Unsupported plastics film & sheet,Plastics materials & basic shapes,0.14697659,0.5233164429664612,0.3351465165615082
Unsupported plastics film & sheet,Rubber and plastics footwear,0.19365273,0.47128671407699585,0.33246972411870956
Unsupported plastics film & sheet,Sheet metalwork,0.2793601,0.0,0.13968004286289215
Unsupported plastics film & sheet,Plastics pipe,0.23262823,0.0,0.1163141131401062
Unsupported plastics film & sheet,"Aluminum sheet, plate, and foil",0.21746401,0.0,0.10873200744390488
Unsupported plastics film & sheet,"Roofing, siding, and sheet metal work",0.19664128,0.0,0.09832064062356949
Unsupported plastics film & sheet,Plastics plumbing fixtures,0.19497356,0.0,0.09748677909374237
Unsupported plastics film & sheet,Theatrical producers and services,0.14576389,0.0,0.07288194447755814
Unsupported plastics film & sheet,Rubber & plastics hose & belting,0.14258566,0.0,0.07129283249378204
Unsupported plastics film & sheet,"Chemicals & allied products, nec",0.1236417,0.0,0.061820849776268005
Unsupported plastics film & sheet,Paperboard mills,0.12232722,0.0,0.061163611710071564
Unsupported plastics film & sheet,"Paper coated and laminated, nec",0.10997407,0.0,0.05498703569173813
Unsupported plastics film & sheet,"Industrial organic chemicals, nec",0.10678002,0.0,0.0533900111913681
Unsupported plastics film & sheet,"Industrial inorganic chemicals, nec",0.10678002,0.0,0.0533900111913681
Unsupported plastics film & sheet,Paper mills,0.097092405,0.0,0.048546202480793
Unsupported plastics film & sheet,"Paper coated & laminated, packaging",0.09041424,0.0,0.04520712047815323
Unsupported plastics film & sheet,Drive-in motion picture theaters,0.088711426,0.0,0.044355712831020355
Unsupported plastics film & sheet,Industrial & personal service paper,0.08246687,0.0,0.04123343527317047
